roomNumber,FloorHeight,Width,Length,Rotation,SouthContextOffset,EastContextOffset,NorthContextOffset,WestContextOffset,SouthContextHeight,EastContextHeight,NorthContextHeight,WestContextHeight,SouthShadingDepth,EastShadingDepth,NorthShadingDepth,WestShadingDepth,NorthGlazingRatio,WestGlazingRatio,SouthGlazingRatio,EastGlazingRatio,NorthWindowHeight,WestWindowHeight,SouthWindowHeight,EastWindowHeight,NorthWindowSill,WestWindowSill,SouthWindowSill,EastWindowSill,sDA1,sDA2,sDA3,sDA4,sDA5,sDA6,sDA7,sDA8,sDA9,UDI1,UDI2,UDI3,UDI4,UDI5,UDI6,UDI7,UDI8,UDI9,ASE1,ASE2,ASE3,ASE4,ASE5,ASE6,ASE7,ASE8,ASE9
914,4,16,27,-22,54,45,18,82,52,82,70,101,2.74,2.58,0.21,2.19,0.3,0.8,0.7,0.1,9,8,8,0,2,2,4,1,100,100,100,22.35,0,67.65,80.59,29.44,100,58.811111,78.227778,52.082353,49.858824,0,90.670588,84.464706,55.672222,84.627778,60,38.33,39.41,14.12,0,0,38.24,8.89,8.33
915,4,12,27,-22,54,45,22,82,55,82,70,101,2.74,2.56,0.28,2.18,0.4,0.7,0.7,0.9,9,8,8,0,2,3,4,1,100,100,100,61.76,0,65.44,100,100,100,57.058824,74.888889,52.344538,77.227941,0,88.308824,52.252101,74.639706,49.504202,71.43,35.71,42.86,33.82,0,0,81.51,42.65,48.74
916,4,33,31,-22,56,43,19,76,69,82,71,103,0.91,2.16,0.21,2.17,0.1,0.8,0.7,0.8,9,9,7,10,2,2,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
917,4,12,27,-20,54,34,22,17,55,83,69,103,2.74,2.65,0.2,2.18,0.4,0.7,0.6,0.9,8,8,8,0,2,2,4,1,100,100,100,61.81,0,56.94,100,100,100,71.479167,93.111111,80.8125,76.194444,0,88.569444,57.215278,80.430556,62.451389,61.11,6.25,6.94,34.72,0,0,84.03,43.06,29.86
918,3,17,27,-20,54,32,13,18,55,83,71,105,2.74,2.56,0.33,2.18,0.2,0.7,0.6,0.9,8,9,8,9,2,2,4,1,93.94,48.48,100,13.13,0,40.91,100,95.45,100,89.070707,89.191919,92.232323,35.676768,0,81.868687,85.378788,93.484848,89,20.71,2.02,0,10.61,0,0,35.35,6.57,0
919,4,17,27,-20,54,34,13,17,55,83,69,103,2.74,2.56,0.2,2.18,0.2,0.7,0.6,0.9,8,8,8,0,2,2,4,1,100,76.77,100,15.15,0,61.11,100,100,100,84,92.636364,83.247475,45.075758,0,91.30303,72.777778,86.580808,68.89899,42.42,4.55,5.05,11.62,0,0,59.6,31.31,21.72
920,4,30,26,-22,54,44,22,10,55,90,95,108,2.5,2.56,0.44,2.18,0.4,0.7,0.7,0.9,9,8,8,0,2,2,4,1,95.59,21.05,100,53.25,0,99.41,100,72.76,100,84.035294,58.541796,86.464396,81.95356,0,91.341176,74.693498,88.823529,73.626471,38.82,1.24,0,26.63,0,0,55.11,17.96,17.06
921,4,17,27,-20,54,34,13,17,55,83,69,103,2.74,2.56,0.2,2.18,0.2,0.7,0.6,0.9,8,8,8,0,2,2,4,1,100,76.77,100,15.15,0,61.11,100,100,100,84,92.636364,83.247475,45.075758,0,91.30303,72.777778,86.580808,68.89899,42.42,4.55,5.05,11.62,0,0,59.6,31.31,21.72
922,3,17,27,-20,54,32,13,18,55,83,71,105,2.74,2.56,0.33,2.18,0.2,0.7,0.6,0.9,8,9,8,9,2,2,4,1,93.94,48.48,100,12.63,0,40.91,100,95.45,100,89.070707,89.191919,92.232323,35.636364,0,81.868687,85.378788,93.484848,89,20.71,2.02,0,10.61,0,0,35.35,6.57,0
923,4,12,27,-20,54,34,21,17,55,83,69,103,2.74,2.56,0.19,2.18,0.2,0.7,0.6,0.9,8,8,8,0,2,2,4,1,100,100,100,41.67,0,56.94,100,100,100,78.881944,93.069444,81.055556,64.979167,0,88.631944,64.173611,79.416667,61.618056,52.78,6.25,6.94,26.39,0,0,75.69,43.06,29.86
924,4,33,33,-22,56,43,19,76,69,82,71,103,0.91,2.16,0.21,2.17,0.1,0.8,0.7,0.8,9,9,7,10,2,2,4,1,92.52,72.08,100,2.89,0,95.24,93.6,62.4,100,84.446712,85.748918,62.816327,16.254132,0,82.917749,86.93595,87.876033,67.106061,22.68,17.75,14.51,3.1,0,0,26.45,15.08,11.9
925,4,18,32,-22,54,44,19,76,52,87,69,94,0.91,2.22,0.32,2.32,0.3,0.5,0.7,0,8,8,8,1,2,2,4,1,100,98.27,100,36.51,0,73.41,41.56,0,78.57,81.876984,90.290043,65.987013,57.916667,0,82.472222,64.813853,0,81.789683,40.48,12.99,15.58,19.05,0,0,24.24,0,0
926,4,18,32,-22,54,44,19,76,52,87,69,94,0.91,2.22,0.32,2.26,0.3,0.5,0.7,0,8,8,8,1,2,2,4,1,100,97.84,100,34.92,0,73.81,40.69,0,78.17,81.52381,90.060606,65.571429,57.928571,0,82.448413,64.519481,0,81.801587,40.48,12.99,15.58,19.05,0,0,24.24,0,0
927,4,12,27,-20,54,34,22,17,55,83,69,103,2.74,2.65,0.2,2.18,0.4,0.7,0.6,0.9,8,8,8,0,2,2,4,1,100,100,100,61.81,0,56.94,100,100,100,71.479167,93.111111,80.8125,76.194444,0,88.569444,57.215278,80.430556,62.451389,61.11,6.25,6.94,34.72,0,0,84.03,43.06,29.86
928,4,30,26,-22,54,44,22,10,55,90,95,108,2.5,2.56,0.44,2.18,0.4,0.7,0.7,0.9,9,8,8,0,2,2,4,1,95.59,21.05,100,53.25,0,99.41,100,72.76,100,84.035294,58.541796,86.464396,81.95356,0,91.341176,74.693498,88.823529,73.626471,38.82,1.24,0,26.63,0,0,55.11,17.96,17.06
929,4,16,27,-22,54,45,18,82,52,82,70,101,2.74,2.58,0.21,2.19,0.3,0.8,0.7,0.1,9,8,8,0,2,2,4,1,100,100,100,22.35,0,67.65,80.59,29.44,100,58.811111,78.227778,52.082353,49.858824,0,90.670588,84.464706,55.672222,84.627778,60,38.33,39.41,14.12,0,0,38.24,8.89,8.33
930,4,33,33,-22,56,42,19,76,54,81,71,103,2.53,2.41,0.21,2.17,0.1,0.8,0.7,0.9,9,9,7,9,2,2,4,1,92.97,72.29,100,2.89,0,73.59,98.14,67.56,100,84.335601,85.88961,71.129252,15.681818,0,90.357143,86.066116,88.46281,75.506494,22.68,17.75,14.51,3.1,0,0,27.69,17.56,8.87
931,4,11,27,-20,54,34,13,17,63,83,69,103,2.74,2.56,0.2,2.18,0.2,0.7,0.6,0.9,8,8,8,0,2,2,4,1,51.59,7.14,7.94,19.05,0,0,81.75,49.21,34.13,,,,,,,,,,,,,,,,,,
932,4,30,26,-22,54,44,22,10,55,90,95,108,2.5,2.56,0.44,2.18,0.4,0.7,0.7,0.9,9,8,8,0,2,2,4,1,95.59,21.05,100,53.25,0,99.41,100,72.76,100,84.035294,58.541796,86.464396,81.95356,0,91.341176,74.693498,88.823529,73.626471,38.82,1.24,0,26.63,0,0,55.11,17.96,17.06
933,4,12,27,-20,54,34,22,17,55,83,69,103,2.74,2.56,0.18,2.18,0.2,0.7,0.6,0.9,8,8,8,0,2,2,4,1,100,100,100,41.67,0,56.94,100,100,100,78.694444,93.104167,80.986111,66.416667,0,88.6875,64.159722,79.375,61.6875,53.47,6.25,6.94,26.39,0,0,75.69,43.06,29.86
934,3,17,27,-20,54,32,13,18,55,83,71,105,2.74,2.56,0.33,2.18,0.2,0.7,0.6,0.9,8,9,8,9,2,2,4,1,93.94,48.48,100,13.13,0,40.91,100,95.45,100,89.070707,89.191919,92.232323,35.676768,0,81.868687,85.378788,93.484848,89,20.71,2.02,0,10.61,0,0,35.35,6.57,0
935,4,16,27,-22,54,45,18,82,52,82,70,101,2.8,2.58,0.21,2.19,0.3,0.8,0.7,0.1,9,8,8,0,2,2,4,1,100,100,100,24.12,0,65.29,80.59,29.44,100,58.8,78.255556,52.035294,50.741176,0,90.723529,84.376471,55.044444,85.005556,60,38.33,39.41,14.12,0,0,38.24,8.89,8.33
936,4,17,26,-22,54,46,13,16,55,83,69,108,2.74,2.56,0.44,2.18,0.3,0.7,0.6,0.9,8,8,8,0,2,2,4,1,100,73.8,100,28.88,0,64.71,100,100,100,82.080214,92.802139,82.930481,58.983957,0,91.828877,68.28877,84.358289,64.272727,48.66,6.95,4.28,14.44,0,0,63.64,31.02,31.02
937,4,30,27,-20,54,32,22,10,55,90,95,102,2.5,2.56,0.2,2.18,0.4,0.7,0.7,0.9,9,8,8,0,2,2,4,1,95.83,20.28,100,54.72,0,92.22,100,65.56,100,83.422222,57.880556,87.372222,80.933333,0,91.488889,74.513889,88.511111,77.108333,38.89,0,0,27.78,0,0,54.17,17.22,10.56
938,4,33,33,-22,56,43,19,76,69,82,71,103,0.91,2.16,0.21,2.17,0.1,0.8,0.7,0.8,9,9,7,10,2,2,4,1,92.52,72.08,100,2.89,0,95.24,93.8,62.4,100,84.446712,85.748918,62.816327,16.260331,0,82.917749,86.929752,87.876033,67.106061,22.68,17.75,14.51,3.1,0,0,26.45,15.08,11.9
939,4,30,26,-22,54,44,22,10,55,90,95,108,2.5,2.56,0.44,2.18,0.4,0.7,0.7,0.9,9,8,8,0,2,2,4,1,95.59,21.05,100,53.25,0,99.41,100,72.76,100,84.035294,58.541796,86.464396,81.95356,0,91.335294,74.693498,88.823529,73.626471,38.82,1.24,0,26.63,0,0,55.11,17.96,17.06
940,4,30,26,-22,54,44,22,10,55,90,95,108,2.5,2.56,0.44,2.18,0.4,0.7,0.7,0.9,9,8,8,0,2,2,4,1,95.59,21.05,100,53.25,0,99.41,100,72.76,100,84.035294,58.541796,86.464396,81.95356,0,91.341176,74.693498,88.823529,73.626471,38.82,1.24,0,26.63,0,0,55.11,17.96,17.06
941,4,30,26,-22,54,44,22,10,55,90,95,108,2.5,2.56,0.44,2.18,0.4,0.7,0.7,0.9,9,8,8,0,2,2,4,1,95.59,21.05,100,53.25,0,99.41,100,72.76,100,84.035294,58.541796,86.464396,81.95356,0,91.341176,74.693498,88.823529,73.626471,38.82,1.24,0,26.63,0,0,55.11,17.96,17.06
942,4,33,33,-22,56,43,19,76,69,82,71,103,0.91,2.16,0.21,2.17,0.1,0.8,0.7,0.8,9,9,7,10,2,2,4,1,92.52,72.08,100,2.89,0,95.24,93.6,62.4,100,84.446712,85.748918,62.816327,16.241736,0,82.917749,86.944215,87.876033,67.106061,22.68,17.75,14.51,3.1,0,0,26.45,15.08,11.9
943,4,16,25,-22,54,45,18,82,52,82,70,101,2.8,2.58,0.21,2.19,0.3,0.8,0.7,0.1,9,8,8,0,2,2,4,1,100,100,100,24.38,0,73.75,82.5,29.38,100,57.8625,80,50.5875,54.64375,0,91.8125,84.26875,55.14375,84.1125,65,39.38,40.63,15,0,0,40,8.75,8.75
944,4,16,27,-22,54,45,18,82,52,82,70,101,2.8,2.58,0.21,2.19,0.3,0.8,0.6,0.1,9,8,8,0,2,2,4,1,100,100,100,21.76,0,57.65,80,28.89,95.56,59.033333,78.344444,54.682353,50.429412,0,89.794118,84.476471,55.566667,87.288889,60,38.33,39.41,14.12,0,0,38.24,8.89,8.33
945,3,17,27,-20,54,32,13,18,66,83,71,105,2.74,2.56,0.33,2.18,0.2,0.7,0.6,0.9,8,9,8,9,2,2,4,1,93.94,47.98,100,13.13,0,40.91,100,95.96,100,89.121212,89.035354,92.262626,35.469697,0,81.919192,85.393939,93.449495,89.111111,20.71,2.02,0,10.61,0,0,35.35,6.57,0
946,4,11,27,-20,54,34,13,17,63,83,69,103,2.74,2.56,0.2,2.18,0.2,0.7,0.6,0.9,8,8,8,0,2,2,4,1,100,100,100,32.54,0,53.97,100,100,100,80.396825,93.079365,80.992063,56.198413,0,87.111111,63.349206,77.928571,59.603175,51.59,7.14,7.94,19.05,0,0,81.75,49.21,34.13
947,4,30,26,-22,54,44,22,10,55,90,95,108,2.5,2.56,0.44,2.18,0.4,0.7,0.7,0.9,9,8,8,0,2,2,4,1,95.59,21.05,100,53.25,0,99.41,100,72.76,100,84.035294,58.541796,86.464396,81.95356,0,91.335294,74.693498,88.823529,73.626471,38.82,1.24,0,26.63,0,0,55.11,17.96,17.06
948,4,33,33,-22,56,42,19,76,54,81,71,103,2.53,2.41,0.21,2.17,0.1,0.8,0.7,0.9,9,9,7,9,2,2,4,1,92.97,72.29,100,2.89,0,73.59,98.14,67.56,100,84.335601,85.88961,71.129252,15.681818,0,90.354978,86.066116,88.46281,75.506494,22.68,17.75,14.51,3.1,0,0,27.69,17.56,8.87
949,4,17,26,-22,54,46,13,16,55,83,69,108,2.74,2.56,0.44,2.18,0.3,0.7,0.6,0.9,8,8,8,0,2,2,4,1,100,73.8,100,28.88,0,64.71,100,100,100,82.080214,92.802139,82.930481,58.983957,0,91.828877,68.28877,84.358289,64.272727,48.66,6.95,4.28,14.44,0,0,63.64,31.02,31.02
950,4,33,27,-22,55,42,14,76,69,82,69,103,0.91,2.16,0.21,2.17,0.2,0.8,0.6,0.8,8,9,8,10,2,2,4,1,93.28,67.51,100,9.63,0,100,94.92,61.9,100,81.985994,84.787115,62.992063,33.754011,0,85.683473,84.307487,87.095238,67.913165,31.09,17.37,17.72,5.08,0,0,34.22,16.53,14.57
951,4,16,27,-22,54,45,18,82,52,82,70,101,2.8,2.58,0.21,2.19,0.3,0.8,0.6,0.1,9,8,8,0,2,2,4,1,100,100,100,21.76,0,57.65,80,28.89,95.56,59.033333,78.344444,54.682353,50.429412,0,89.794118,84.476471,55.566667,87.288889,60,38.33,39.41,14.12,0,0,38.24,8.89,8.33
952,4,33,33,-22,56,42,19,76,54,81,71,103,2.53,2.41,0.21,2.17,0.1,0.8,0.7,0.9,9,9,7,9,2,2,4,1,92.97,72.29,100,2.89,0,73.59,98.14,67.56,100,84.335601,85.88961,71.129252,15.681818,0,90.354978,86.066116,88.46281,75.506494,22.68,17.75,14.51,3.1,0,0,27.69,17.56,8.87
953,4,17,26,-22,54,43,19,16,55,83,70,103,2.52,2.56,0.44,2.18,0.1,0.7,0.6,0.9,9,9,8,0,2,2,4,1,99.47,78.61,100,8.56,0,66.31,100,100,100,86.053476,92.930481,81.663102,31.84492,0,91.449198,75.743316,84.454545,63.614973,39.57,6.95,4.28,10.16,0,0,51.34,31.02,30.48
954,3,18,27,-20,54,32,13,20,65,83,71,103,0.92,2.56,0.33,2.18,0.2,0.7,0.6,0.9,9,9,8,9,2,2,4,1,92.13,49.07,100,13.43,0,57.41,100,93.52,100,89.236111,88.731481,85.481481,35.875,0,85.37963,86.532407,93.25463,81.023148,20.37,2.31,0,9.26,0,0,34.26,12.04,0
955,4,33,33,-22,56,45,14,76,54,81,69,109,2.75,2.41,0.21,2.21,0.3,0.8,0.7,0.9,8,8,7,9,2,2,4,1,97.73,71.21,100,12.81,0,70.78,100,68.18,100,81.804989,86.0671,72.555556,39.489669,0,90.822511,81.780992,88.644628,75.97619,30.84,17.75,14.29,5.99,0,0,38.22,17.56,11.26
956,4,16,27,-22,54,45,18,82,52,82,70,101,2.8,2.58,0.21,2.19,0.3,0.8,0.6,0.1,9,8,8,0,2,2,4,1,100,100,100,21.76,0,57.65,80,28.89,95.56,59.033333,78.344444,54.682353,50.429412,0,89.794118,84.476471,55.566667,87.288889,60,38.33,39.41,14.12,0,0,38.24,8.89,8.33
957,4,16,27,-22,54,45,18,82,52,82,70,101,2.8,2.63,0.21,2.19,0.3,0.8,0.6,0.1,9,8,8,0,2,2,4,1,100,100,100,23.53,0,57.65,80.59,29.44,95,58.744444,78.05,54.858824,50.258824,0,89.835294,84.423529,55.144444,87.544444,60,38.33,39.41,14.12,0,0,38.24,8.89,8.33
958,4,17,26,-22,54,46,13,16,55,83,69,108,2.74,2.56,0.44,2.18,0.3,0.7,0.6,0.9,8,8,8,0,2,2,4,1,100,73.8,100,28.88,0,64.71,100,100,100,82.080214,92.802139,82.930481,58.983957,0,91.828877,68.28877,84.358289,64.272727,48.66,6.95,4.28,14.44,0,0,63.64,31.02,31.02
959,4,16,27,-22,54,45,18,82,52,82,70,101,2.8,2.58,0.21,2.19,0.3,0.8,0.6,0.1,9,8,8,0,2,2,4,1,100,100,100,21.76,0,57.65,80,28.89,95.56,59.033333,78.344444,54.682353,50.429412,0,89.794118,84.476471,55.566667,87.288889,60,38.33,39.41,14.12,0,0,38.24,8.89,8.33
960,4,18,27,-20,54,45,14,81,65,83,71,103,2.8,2.56,0.33,2.18,0.3,0.7,0.6,0.9,9,9,8,0,2,2,4,1,100,100,100,33.8,0,69.44,100,100,100,71.37037,84.226852,64.018519,62.412037,0,91.425926,67.74537,83.972222,63.990741,51.39,24.54,24.54,15.28,0,0,63.43,28.7,26.85
961,3,16,27,-22,54,33,17,21,52,82,70,95,0.9,2.63,0.21,2.19,0.3,0.8,0.6,0.1,9,8,8,9,2,2,4,1,100,75.56,100,13.53,0,50.59,45.88,2.78,67.22,84.094444,93.044444,82.876471,38.547059,0,81.141176,77.547059,16.388889,86.816667,33.89,2.78,0,10,0,0,21.18,1.67,0
962,4,33,26,-22,54,46,13,16,55,83,69,108,2.74,2.56,0.44,2.18,0.3,0.7,0.6,0.9,8,8,8,7,2,2,4,1,81.23,32.77,100,12.57,0,77.01,99.16,62.46,100,86.557423,66.014006,87.989305,42.278075,0,93.339572,82.378151,88.140056,79.334225,27.45,3.64,2.94,7.22,0,0,38.1,15.41,14.17
963,4,15,27,-23,54,42,20,77,53,82,69,103,2.61,2.17,0.21,2.18,0.2,0.8,0.6,0.9,8,9,8,9,2,2,4,1,100,100,100,13.07,0,54.9,100,100,100,61.405229,76.385621,52.320261,42.424837,0,89.45098,61.305882,80.235294,55.941176,62.75,41.83,38.56,13.07,0,0,64.12,35.29,33.33
964,4,18,27,-22,56,42,14,76,53,69,69,103,0.91,2.16,0.21,2.17,0.2,0.8,0.6,0.1,8,9,8,10,2,2,4,1,100,100,100,20.83,0,89.81,44.44,3.7,100,71.75,80.545455,51.490741,50.291667,0,84.773148,82.661616,37.643519,82.800926,50.46,35.86,32.41,10.65,0,0,19.19,1.39,2.31
965,4,17,26,-20,54,46,13,16,67,83,71,108,2.74,2.56,0.44,2.18,0.3,0.7,0.6,0.9,8,8,8,0,2,2,4,1,100,73.8,100,28.88,0,64.17,100,100,100,82.101604,92.59893,82.989305,59.010695,0,91.823529,67.497326,83.855615,64.053476,48.13,3.74,4.81,14.97,0,0,64.71,31.02,30.48
966,4,33,33,-22,56,42,19,76,54,81,71,103,2.53,2.41,0.21,2.17,0.1,0.8,0.7,0.9,9,9,7,9,2,2,4,1,92.97,72.29,100,2.89,0,73.59,98.14,67.56,100,84.335601,85.88961,71.129252,15.681818,0,90.357143,86.066116,88.46281,75.506494,22.68,17.75,14.51,3.1,0,0,27.69,17.56,8.87
967,4,16,27,-22,54,45,18,82,52,82,70,101,2.8,2.58,0.21,2.19,0.3,0.8,0.6,0.1,9,8,8,0,2,2,4,1,100,100,100,21.76,0,57.65,80,28.89,95.56,59.033333,78.344444,54.682353,50.429412,0,89.794118,84.476471,55.566667,87.288889,60,38.33,39.41,14.12,0,0,38.24,8.89,8.33
968,4,33,27,-22,55,42,14,76,69,82,69,103,0.91,2.16,0.21,2.17,0.2,0.8,0.6,0.8,8,9,8,10,2,2,4,1,93.28,67.51,100,9.63,0,100,94.92,61.9,100,81.985994,84.787115,62.992063,33.754011,0,85.683473,84.307487,87.095238,67.913165,31.09,17.37,17.72,5.08,0,0,34.22,16.53,14.57
969,4,33,33,-22,56,45,14,76,54,81,69,109,2.75,2.41,0.21,2.21,0.3,0.8,0.7,0.9,8,8,7,9,2,2,4,1,97.73,71.21,100,12.81,0,70.78,100,68.18,100,81.804989,86.0671,72.555556,39.47314,0,90.822511,81.780992,88.644628,75.97619,30.84,17.75,14.29,5.99,0,0,38.22,17.56,11.26
970,5,33,23,-22,55,42,18,76,69,82,69,103,0.91,2.16,0.21,2.17,0.2,0.8,0.6,0.8,8,9,8,10,2,2,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
971,4,16,27,-22,54,45,18,79,52,82,70,101,2.8,2.58,0.21,2.19,0.3,0.8,0.6,0.1,9,8,8,0,2,2,4,1,100,100,100,21.76,0,56.47,80,29.44,93.33,59.466667,78.316667,54.929412,50.717647,0,89.8,84.364706,55.561111,87.561111,57.78,38.33,38.82,14.12,0,0,38.24,8.89,8.33
972,4,33,33,-22,56,45,14,76,54,81,69,109,2.75,2.41,0.21,2.21,0.3,0.8,0.7,0.9,8,8,7,9,2,2,4,1,97.73,71.21,100,12.81,0,70.78,100,68.18,100,81.804989,86.0671,72.555556,39.493802,0,90.822511,81.780992,88.644628,75.97619,30.84,17.75,14.29,5.99,0,0,38.22,17.56,11.26
973,4,17,26,-20,54,46,13,16,67,83,71,108,2.74,2.56,0.44,2.18,0.3,0.7,0.6,0.9,8,8,8,0,2,2,4,1,100,73.8,100,29.41,0,64.17,100,100,100,82.101604,92.59893,82.989305,59.005348,0,91.823529,67.497326,83.855615,64.053476,48.13,3.74,4.81,14.97,0,0,64.71,31.02,30.48
974,4,18,27,-22,54,41,13,76,53,82,69,109,0.91,2.56,0.41,2.17,0.2,0.8,0.6,0.1,8,9,8,8,2,2,4,1,100,100,100,16.2,0,84.72,41.41,2.78,100,72.203704,80.787879,51.912037,46.064815,0,84.907407,81.580808,32.828704,83.217593,50,35.86,32.41,10.19,0,0,18.69,1.39,1.85
975,4,17,27,-22,54,46,14,13,67,101,71,109,2.72,2.14,0.43,2.18,0.3,0.7,0.6,0.9,8,8,8,10,2,2,4,1,100,56.57,100,28.88,0,60.61,100,100,100,83.245989,92.191919,85.395722,58.609626,0,91.308081,65.925134,82.939394,63.59893,45.45,4.55,0,14.97,0,0,64.17,35.35,34.76
976,4,18,27,-20,56,42,13,76,53,50,69,103,0.91,2.58,0.21,2.17,0.2,0.8,0.6,0.1,8,9,8,0,2,2,4,1,100,100,100,18.06,0,92.59,57.87,24.54,100,70.75,80.981481,51.509259,47.472222,0,84.791667,83.518519,47.462963,80.226852,51.39,34.72,34.72,13.43,0,0,28.7,7.41,7.41
977,4,33,27,-22,55,42,14,76,69,82,69,103,0.91,2.16,0.21,2.17,0.2,0.8,0.6,0.8,8,9,8,10,2,2,4,1,93.28,67.51,100,9.63,0,100,94.92,61.9,100,81.985994,84.787115,62.992063,33.754011,0,85.683473,84.307487,87.095238,67.913165,31.09,17.37,17.72,5.08,0,0,34.22,16.53,14.57
978,4,33,26,-22,54,46,13,16,55,83,69,108,2.74,2.56,0.44,2.18,0.3,0.7,0.6,0.9,8,8,8,7,2,2,4,1,81.23,32.77,100,12.83,0,75.94,98.88,62.46,100,86.557423,66.014006,87.989305,42.205882,0,93.34492,82.341737,88.140056,79.334225,27.45,3.64,2.94,7.22,0,0,38.1,15.41,14.17
979,4,15,27,-23,54,42,20,77,53,82,69,103,2.61,2.17,0.21,2.18,0.2,0.8,0.6,0.9,8,9,8,9,2,2,4,1,100,100,100,13.07,0,54.9,100,100,100,61.405229,76.385621,52.320261,42.424837,0,89.45098,61.305882,80.235294,55.941176,62.75,41.83,38.56,13.07,0,0,64.12,35.29,33.33
980,4,21,26,-20,54,46,13,16,67,83,71,111,2.74,2.56,0.44,2.18,0.3,0.7,0.6,0.9,8,8,8,0,2,2,4,1,99.16,54.2,100,36.13,0,73.11,100,100,100,84.386555,89.777311,85.722689,68.537815,0,92.57563,74.147059,86.630252,70.840336,40.34,2.94,3.78,18.49,0,0,56.3,24.37,23.95
981,4,33,33,-22,56,45,14,76,54,81,69,109,2.75,2.41,0.21,2.21,0.3,0.8,0.7,0.9,8,8,7,9,2,2,4,1,97.73,71.21,100,12.81,0,70.78,100,68.18,100,81.804989,86.0671,72.555556,39.493802,0,90.822511,81.780992,88.644628,75.97619,30.84,17.75,14.29,5.99,0,0,38.22,17.56,11.26
982,4,33,27,-22,55,42,14,76,69,82,69,103,0.91,2.16,0.21,2.17,0.2,0.8,0.6,0.8,8,9,8,10,2,2,4,1,93.28,67.51,100,9.63,0,100,94.92,61.9,100,81.985994,84.787115,62.992063,33.754011,0,85.683473,84.307487,87.095238,67.913165,31.09,17.37,17.72,5.08,0,0,34.22,16.53,14.57
983,5,33,22,-22,55,42,18,76,69,82,69,103,0.91,2.16,0.21,2.17,0.2,0.8,0.6,0.8,8,9,8,10,2,2,4,1,100,88.78,100,21.1,0,100,100,75.65,100,74.244898,82.047619,43.102041,64.178571,0,78.386364,77.175325,86.555195,49.074675,50.34,28.23,32.65,14.61,0,0,55.84,21.75,21.1
984,5,33,23,-22,55,42,18,76,69,82,69,103,0.91,2.16,0.21,2.17,0.2,0.8,0.6,0.8,8,9,8,10,2,2,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
985,5,33,23,-22,55,42,18,76,69,82,69,103,0.91,2.16,0.21,2.17,0.2,0.8,0.6,0.8,8,9,8,10,2,2,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
986,4,15,26,-23,54,42,20,77,50,82,69,103,2.61,2.17,0.21,2.18,0.2,0.8,0.6,0.9,8,9,8,9,2,2,4,1,100,100,100,13.53,0,59.48,100,100,100,61.189542,76.509804,51.928105,42.970588,0,90.48366,60.835294,81.405229,54.928105,62.75,41.18,40.52,12.35,0,0,65.29,34.64,33.99
987,4,33,26,-22,54,46,13,16,55,83,69,108,2.74,2.56,0.44,2.18,0.3,0.7,0.6,0.9,8,8,8,7,2,2,4,1,81.23,32.77,100,12.83,0,77.01,98.88,62.46,100,86.557423,66.014006,87.989305,42.205882,0,93.347594,82.333333,88.140056,79.334225,27.45,3.64,2.94,7.22,0,0,38.1,15.41,14.17
988,4,33,26,-22,54,46,13,16,55,83,69,108,2.74,2.56,0.44,2.18,0.3,0.7,0.6,0.9,8,8,8,7,2,2,4,1,81.23,32.77,100,12.83,0,77.01,99.16,62.46,100,86.557423,66.014006,87.989305,42.328877,0,93.347594,82.378151,88.140056,79.334225,27.45,3.64,2.94,7.22,0,0,38.1,15.41,14.17
989,4,17,26,-20,54,46,13,16,67,83,71,108,2.74,2.56,0.44,2.18,0.3,0.7,0.6,0.9,8,8,8,0,2,2,4,1,100,73.8,100,29.41,0,64.17,100,100,100,82.101604,92.59893,82.989305,59.005348,0,91.823529,67.497326,83.855615,64.053476,48.13,3.74,4.81,14.97,0,0,64.71,31.02,30.48
990,4,31,27,-22,55,42,14,76,69,82,69,103,0.91,2.16,0.21,2.17,0.2,0.8,0.6,0.8,8,9,8,10,2,2,4,1,96.76,74.71,100,21.47,0,100,95.59,67.22,100,81.364706,85.417647,63.111111,48.111765,0,83.597059,83.902941,88.238889,69.282353,29.41,18.82,18.61,10.88,0,0,35.29,16.94,15
991,4,17,26,-20,54,46,13,16,67,83,71,108,2.74,2.56,0.44,2.18,0.3,0.7,0.6,0.9,8,8,8,0,2,2,4,1,100,73.8,100,28.88,0,64.17,100,100,100,82.101604,92.59893,82.989305,59.010695,0,91.823529,67.497326,83.855615,64.053476,48.13,3.74,4.81,14.97,0,0,64.71,31.02,30.48
992,4,33,26,-22,54,46,13,16,55,83,69,110,2.74,2.56,0.44,2.18,0.3,0.7,0.6,0.9,8,8,8,7,2,2,4,1,81.23,32.49,100,12.57,0,77.54,99.16,62.75,100,86.588235,66.086835,87.967914,41.997326,0,93.360963,82.29972,88.159664,79.213904,27.45,3.64,2.94,7.22,0,0,38.1,15.41,14.17
993,4,12,26,-23,54,42,20,77,50,82,69,103,0.95,2.1,0.21,2.32,0.2,0.8,0.6,0.9,8,9,8,9,2,2,4,1,100,100,100,43.38,0,75.74,100,100,100,59.033613,71.512605,45.865546,70.176471,0,83.860294,57.360294,73.154412,46.676471,68.07,47.9,47.9,24.26,0,0,75,47.79,49.26
