roomNumber,FloorHeight,Width,Length,Rotation,SouthContextOffset,EastContextOffset,NorthContextOffset,WestContextOffset,SouthContextHeight,EastContextHeight,NorthContextHeight,WestContextHeight,SouthShadingDepth,EastShadingDepth,NorthShadingDepth,WestShadingDepth,NorthGlazingRatio,WestGlazingRatio,SouthGlazingRatio,EastGlazingRatio,NorthWindowHeight,WestWindowHeight,SouthWindowHeight,EastWindowHeight,NorthWindowSill,WestWindowSill,SouthWindowSill,EastWindowSill,sDA1,sDA2,sDA3,sDA4,sDA5,sDA6,sDA7,sDA8,sDA9,UDI1,UDI2,UDI3,UDI4,UDI5,UDI6,UDI7,UDI8,UDI9,ASE1,ASE2,ASE3,ASE4,ASE5,ASE6,ASE7,ASE8,ASE9
660,3,31,26,-20,56,45,12,70,75,82,114,102,2.58,2.27,2.44,2.04,0.2,0.8,0.6,0.3,8,9,8,3,2,3,2,1,59.71,46.76,100,4.12,0,84.71,32.06,17.35,99.71,90.320588,85.488235,80.397059,27.305882,0,87.876471,70.667647,44.773529,85.558824,0,0,16.18,0,0,12.35,1.47,1.76,19.12
661,4,16,25,-22,56,38,22,67,73,82,50,102,2.53,2.48,2.63,2.27,0.2,0.4,0.6,0.9,9,8,8,9,2,1,2,1,98.13,59.38,100,2.5,0,96.88,100,100,100,95.175,94.06875,63.05625,20.15625,0,83.0125,74.75625,82.775,33.8875,3.75,2.5,38.75,0,0,26.25,33.75,31.87,79.38
662,4,17,25,-20,61,31,17,7,80,86,71,103,0.6,2.25,0.03,2.13,0.2,0.8,0.6,0.8,8,8,8,9,2,2,2,1,97.73,56.82,100,17.05,0,100,100,100,100,94.346591,88.653409,45.125,52.073864,0,63.670455,82.477273,87.392045,31.278409,0,0,60.23,0,0,48.86,21.59,25.57,80.68
663,3,32,26,-22,62,43,12,77,73,82,95,101,2.61,2.5,2.63,2.16,0.2,0.5,0.6,0.2,9,9,8,1,2,2,5,1,0,0,13.45,0,0,9.24,0,0,17.09,,,,,,,,,,,,,,,,,,
664,4,16,25,-13,56,38,13,70,73,86,47,101,0.63,2.48,0.16,2.12,0.2,0.9,0.6,0.9,8,8,8,3,2,1,2,1,100,100,100,6.88,0,100,100,100,100,73.28125,82.48125,29.6875,39.20625,0,69.1625,71.89375,80.46875,25.66875,18.75,18.13,72.5,0,0,42.5,28.13,33.75,86.25
665,4,16,25,-22,55,38,22,67,73,82,50,102,2.53,2.48,2.7,2.27,0.2,0.5,0.6,0.9,9,8,8,10,2,1,2,1,100,93.13,100,2.5,0,96.88,100,100,100,94.30625,95.2625,58.74375,19.5,0,83.0625,74.81875,82.71875,34.1,5,3.75,41.25,0,0,25.62,33.75,31.87,79.38
666,4,16,25,-13,55,38,13,70,73,86,47,101,0.63,2.48,0.13,2.12,0.2,0.9,0.6,0.9,8,8,8,4,2,1,2,1,100,100,100,6.88,0,100,100,100,100,73.38125,82.5375,29.75625,40.35,0,69.275,73.3375,83.525,26.8,18.75,18.13,72.5,0,0,42.5,27.5,30,86.25
667,4,31,31,-20,56,38,12,67,75,68,107,102,0.95,2.23,2.44,2.18,0.1,0.8,0.6,0.3,9,9,8,10,2,2,4,1,80,72.75,100,2,0,100,33,32.75,100,91.7475,91.4075,55.77,14.1825,0,70.5025,76.225,69.7825,66.485,4,4,41,0,0,37,1.75,4.25,46.5
668,3,32,27,-22,62,43,12,77,73,82,95,106,2.61,2.5,2.64,2.16,0.2,0.5,0.6,0.2,8,9,8,1,2,2,5,1,40.62,29.13,100,1.4,0,73.02,32.21,17.99,99.21,83.016807,63.392157,84.481793,16.036415,0,88.478836,69.204482,40.722222,85.420635,0,0,12.61,0,0,8.99,0,0,17.46
669,4,16,13,-20,61,31,14,71,72,82,71,103,0.6,2.25,0.15,2.17,0.2,0.6,0.6,0.8,9,8,8,9,2,2,2,1,100,100,100,12.5,0,100,100,100,100,87.9625,92.4875,18.425,75.3125,0,39.5875,71.625,80.225,12.0125,5,5,96.25,0,0,78.75,43.75,35,98.75
670,4,16,25,-22,55,38,22,67,73,82,50,102,2.34,2.48,2.7,2.27,0.2,0.5,0.6,0.9,9,8,8,10,2,1,2,1,100,91.88,100,2.5,0,98.13,100,100,100,94.31875,95.2,57.5375,19.50625,0,81.98125,74.75,82.90625,33.525,5,3.75,41.25,0,0,26.88,33.75,31.87,79.38
671,4,17,25,-20,61,31,13,7,81,86,70,103,0.6,2.25,0.03,2.12,0.2,0.8,0.6,0.9,8,8,8,9,2,1,2,1,96.02,55.68,100,15.34,0,100,100,100,100,94.568182,88.448864,45.079545,50.977273,0,63.693182,77.869318,84.113636,28.352273,0,0,60.23,0,0,48.86,27.84,28.98,82.39
672,3,32,27,-22,62,43,12,77,73,82,95,106,2.61,2.5,2.64,2.16,0.2,0.5,0.6,0.2,8,9,8,1,2,2,5,1,40.62,29.13,100,1.4,0,73.02,32.21,17.99,99.21,83.016807,63.392157,84.481793,16.140056,0,88.457672,69.473389,40.722222,85.420635,0,0,12.61,0,0,8.99,0,0,17.46
673,4,16,13,-20,61,31,13,71,72,82,71,103,0.6,2.25,0.15,2.17,0.2,0.6,0.6,0.8,9,8,8,9,2,2,2,1,100,100,100,12.5,0,100,100,100,100,87.8625,92.5125,18.45,74.75,0,39.6625,71.675,80.325,12.1875,5,5,96.25,0,0,78.75,43.75,35,98.75
674,3,32,27,-22,62,44,12,11,73,87,96,103,2.61,2.5,2.64,2.12,0.1,0.9,0.6,0.1,7,8,7,1,2,2,5,1,34.45,31.37,100,0.28,0,71.43,6.16,2.12,96.3,77.492997,67,81.308123,3.266106,0,88.084656,38.179272,22.862434,86.835979,0,0,14.57,0,0,8.99,0,0,15.61
675,4,17,25,-22,56,31,17,7,80,86,71,101,0.6,2.25,0.03,2.28,0.2,0.8,0.6,0.8,8,8,8,9,2,2,2,1,94.89,58.52,100,16.48,0,100,100,100,100,94.5,89.022727,46.744318,52.267045,0,64.784091,82.068182,87.5,32.193182,0,0,60.8,0,0,47.16,22.73,23.86,80.11
676,4,16,25,-20,61,38,22,67,54,82,50,104,2.53,2.48,2.7,2.12,0.2,0.5,0.6,0.9,9,8,8,10,2,1,2,1,100,94.38,100,2.5,0,99.38,100,100,100,93.675,95.01875,56.5125,19.78125,0,82.46875,75.28125,81.6,32.8125,5,3.75,41.25,0,0,28.13,31.87,29.38,76.25
677,4,31,31,-20,56,38,12,67,75,68,107,102,0.95,2.23,2.44,2.18,0.1,0.8,0.6,0.3,9,9,8,10,2,2,4,1,80,72.75,100,2,0,100,33,32.75,100,91.7475,91.4075,55.77,14.245,0,70.48,76.225,69.7825,66.485,4,4,41,0,0,37,1.75,4.25,46.5
678,4,16,25,-13,56,38,13,70,73,86,47,101,0.63,2.48,0.16,2.12,0.2,0.9,0.6,0.9,8,8,8,3,2,1,2,1,100,100,100,6.88,0,100,100,100,100,73.28125,82.48125,29.6875,39.20625,0,69.1625,71.89375,80.46875,25.66875,18.75,18.13,72.5,0,0,42.5,28.13,33.75,86.25
679,3,32,26,-22,62,43,12,77,73,82,95,101,2.61,2.5,2.63,2.16,0.2,0.5,0.6,0.2,9,9,8,1,2,2,5,1,41.46,28.85,100,1.4,0,75.91,32.77,18.21,99.16,82.893557,62.843137,84.086835,16.621849,0,88.509804,70.12605,41.156863,85.498599,0,0,13.45,0,0,9.24,0,0,17.09
680,4,16,13,-20,61,44,13,10,72,82,71,103,0.6,2.56,2.46,2.17,0.2,0.6,0.6,0.8,9,8,8,0,2,2,2,1,100,88.75,100,5,0,100,100,100,100,95.4625,91.925,19.1875,43.075,0,39.6,70.8625,76.1125,10.55,0,5,96.25,0,0,78.75,52.5,50,100
681,4,16,25,-13,56,38,13,70,73,86,47,101,0.63,2.48,0.16,2.12,0.2,0.9,0.6,0.9,8,8,8,3,2,1,2,1,100,100,100,6.88,0,100,100,100,100,73.28125,82.48125,29.6875,39.20625,0,69.1625,71.89375,80.46875,25.66875,18.75,18.13,72.5,0,0,42.5,28.13,33.75,86.25
682,4,31,31,-20,56,38,12,67,75,68,107,102,0.95,2.23,2.44,2.18,0.1,0.8,0.6,0.3,9,9,8,10,2,2,4,1,80,72.75,100,2,0,100,33,32.75,100,91.7475,91.4075,55.77,14.34,0,70.48,76.225,69.7825,66.485,4,4,41,0,0,37,1.75,4.25,46.5
683,3,33,27,-22,62,43,12,77,73,82,95,101,2.61,2.5,2.64,2.16,0.2,0.5,0.6,0.2,8,9,8,1,2,2,5,1,38.94,27.51,99.21,1.4,0,73.81,31.09,17.46,98.6,81.498599,60.518519,84.534392,15.983193,0,88.534392,67.773109,39.968254,85.817927,0,0,11.64,0,0,8.73,0,0,16.53
684,3,32,27,-22,62,31,12,73,73,87,97,103,2.61,2.19,0.35,2.13,0.1,0.9,0.6,0.1,7,8,8,10,3,2,5,1,62.75,49.02,100,1.4,0,71.96,6.44,1.59,93.39,90.627451,86.980392,78.980392,17.246499,0,88.298942,43.535014,10.661376,87.134921,0,0,14.57,0,0,8.99,0,0.53,14.55
685,4,16,25,-13,56,38,22,67,54,86,47,101,2.53,2.48,2.7,2.12,0.2,0.8,0.6,0.9,9,8,8,4,2,1,2,1,100,100,100,2.5,0,98.75,100,100,100,82.54375,86.89375,41.525,19.11875,0,82.2625,77.1125,83.44375,33.275,14.37,13.13,57.5,0,0,28.13,27.5,30,76.88
686,4,16,12,-13,55,32,13,70,73,86,70,101,0.65,2.26,0.16,2.17,0.2,0.9,0.6,0.8,8,8,8,3,2,1,2,1,100,100,100,15.71,0,100,100,100,100,74.1,85.925,12.571429,79.285714,0,35.385714,65.757143,78.1,9.9875,17.14,16.25,100,0,0,84.29,41.43,45,100
687,4,31,31,-20,56,38,12,67,75,68,107,102,0.95,2.23,2.44,2.18,0.1,0.8,0.6,0.3,9,9,8,10,2,2,4,1,80,72.75,100,2,0,100,33,32.75,100,91.7475,91.4075,55.77,14.3825,0,70.48,76.2475,69.7825,66.485,4,4,41,0,0,37,1.75,4.25,46.5
688,3,32,27,-22,62,43,12,77,73,82,95,106,2.61,2.5,2.64,2.16,0.2,0.5,0.6,0.2,8,9,8,1,2,2,5,1,40.62,29.13,100,1.4,0,73.02,32.77,17.99,99.21,83.016807,63.392157,84.481793,16.036415,0,88.478836,69.386555,40.722222,85.420635,0,0,12.61,0,0,8.99,0,0,17.46
689,4,17,25,-20,61,31,13,7,81,86,70,103,0.6,2.25,0.03,2.12,0.2,0.8,0.6,0.9,8,8,8,9,2,1,2,1,96.02,55.68,100,15.34,0,100,100,100,100,94.568182,88.448864,45.079545,50.977273,0,63.693182,77.869318,84.113636,28.352273,0,0,60.23,0,0,48.86,27.84,28.98,82.39
690,4,16,25,-13,51,38,22,67,54,86,47,101,2.53,2.48,2.7,2.12,0.2,0.8,0.6,0.9,9,8,8,4,2,1,2,1,100,100,100,2.5,0,98.13,100,100,100,82.2875,86.8875,41.88125,19.08125,0,82.8625,77.125,83.425,33.7375,14.37,13.13,56.88,0,0,28.13,27.5,30,76.88
691,4,16,13,-20,61,44,13,10,72,82,71,103,0.6,2.56,2.46,2.17,0.2,0.6,0.6,0.8,9,8,8,0,2,2,2,1,100,88.75,100,5,0,100,100,100,100,95.4625,91.925,19.1875,43.075,0,39.6,70.8625,76.1125,10.55,0,5,96.25,0,0,78.75,52.5,50,100
692,3,32,27,-22,62,43,12,77,73,82,95,106,2.61,2.5,2.64,2.16,0.2,0.5,0.6,0.2,8,9,8,1,2,2,5,1,40.62,29.13,100,1.4,0,73.02,32.21,17.99,99.21,83.016807,63.392157,84.481793,16.036415,0,88.478836,69.204482,40.722222,85.420635,0,0,12.61,0,0,8.99,0,0,17.46
693,4,17,25,-20,61,31,13,7,81,86,70,103,0.69,2.25,0.03,2.12,0.2,0.8,0.6,0.9,8,8,8,9,2,1,2,1,96.02,57.95,100,14.77,0,100,100,100,100,94.556818,88.454545,45.948864,50.602273,0,64.397727,77.880682,84,28.880682,0,0,59.66,0,0,47.73,27.84,28.98,82.39
694,4,16,25,-13,56,38,13,70,73,86,47,101,0.63,2.48,0.16,2.12,0.2,0.9,0.6,0.9,8,8,8,4,2,1,2,1,100,100,100,6.25,0,100,100,100,100,73.3875,82.4375,29.65625,38.8625,0,69.38125,73.29375,83.53125,26.775,18.75,18.13,72.5,0,0,42.5,27.5,30,86.25
695,3,33,27,-22,62,43,12,77,73,82,95,101,2.61,2.5,2.67,2.16,0.2,0.5,0.6,0.2,8,9,8,1,2,2,5,1,39.22,27.51,99.21,1.4,0,72.75,30.53,17.72,98.88,81.526611,60.116402,84.645503,15.571429,0,88.574074,68.414566,39.537037,85.921569,0,0,11.64,0,0,8.73,0,0,16.53
696,4,31,31,-20,56,38,12,67,75,68,107,102,0.95,2.23,2.44,2.18,0.1,0.8,0.6,0.3,9,9,8,10,2,2,4,1,80,72.75,100,2,0,100,33,32.75,100,91.7475,91.4075,55.77,14.3275,0,70.4925,76.2475,69.7825,66.485,4,4,41,0,0,37,1.75,4.25,46.5
697,4,17,25,-20,61,38,12,5,87,68,106,103,0.6,2.27,2.37,2.13,0.2,0.8,0.6,0.3,8,8,8,9,2,1,2,1,83.52,40.34,100,2.84,0,100,88.64,32.95,100,94.397727,79.431818,47.323864,31.869318,0,63.721591,92.278409,83.880682,50.272727,0,0,59.09,0,0,48.86,6.25,6.82,69.89
698,4,32,31,-20,56,31,13,72,74,87,71,98,0.95,2.22,0.19,2.17,0.1,0.8,0.7,0.9,9,9,8,10,2,2,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
699,4,31,31,-20,56,38,12,67,75,68,107,102,0.95,2.23,2.44,2.18,0.1,0.8,0.6,0.3,9,9,8,10,2,2,4,1,80,72.75,100,2,0,100,32.75,32.75,100,91.7475,91.4075,55.77,14.2475,0,70.4925,76.23,69.7825,66.485,4,4,41,0,0,37,1.75,4.25,46.5
700,4,31,31,-20,56,38,12,67,75,68,107,102,0.95,2.23,2.44,2.18,0.1,0.8,0.6,0.3,9,9,8,10,2,2,4,1,80,72.75,100,2,0,100,33,32.75,100,91.7475,91.4075,55.77,14.285,0,70.4925,76.225,69.7825,66.485,4,4,41,0,0,37,1.75,4.25,46.5
701,4,16,27,-21,51,37,12,62,52,86,47,101,2.49,2.48,2.71,2.13,0.2,0.8,0.6,0.9,8,8,8,4,2,2,2,1,100,100,100,2.22,0,85,100,100,100,86.183333,88.761111,46.905556,16.4,0,82.927778,78.588889,82.516667,36.7,8.33,8.33,46.11,0,0,25.56,30,29.44,75
702,4,17,25,-20,61,38,12,5,87,68,106,103,0.6,2.27,2.37,2.13,0.2,0.8,0.6,0.3,8,8,8,9,2,1,2,1,83.52,40.34,100,2.84,0,100,88.64,32.95,100,94.397727,79.431818,47.323864,31.869318,0,63.721591,92.261364,83.880682,50.272727,0,0,59.09,0,0,48.86,6.25,6.82,69.89
703,3,32,26,-14,62,44,21,81,74,82,95,106,2.65,2.5,2.63,2.15,0.1,0.6,0.6,0,9,9,8,1,2,1,5,1,43.7,36.13,100,0.84,0,78.15,1.12,0,94.12,83.691877,74.308123,81.546218,4.619048,0,88.204482,9.507003,0,86.787115,0,0,17.93,0,0,12.32,0,0,13.45
704,4,32,31,-20,56,31,13,72,74,87,71,98,0.95,2.22,0.19,2.17,0.1,0.8,0.7,0.9,9,9,8,10,2,2,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
705,4,16,25,-13,56,38,13,70,73,86,47,101,0.63,2.48,0.16,2.12,0.2,0.9,0.6,0.9,8,8,8,4,2,1,2,1,100,100,100,6.25,0,100,100,100,100,73.3875,82.4375,29.65625,38.8625,0,69.38125,73.29375,83.53125,26.775,18.75,18.13,72.5,0,0,42.5,27.5,30,86.25
706,4,31,31,-20,56,38,12,67,75,68,107,102,0.95,2.23,2.44,2.18,0.1,0.8,0.6,0.3,9,9,8,10,2,2,4,1,80,72.75,100,2,0,100,33,32.75,100,91.7475,91.4075,55.77,14.3225,0,70.48,76.2475,69.7825,66.485,4,4,41,0,0,37,1.75,4.25,46.5
707,3,33,27,-22,62,43,12,77,73,82,95,101,2.61,2.5,2.67,2.16,0.2,0.5,0.6,0.2,8,9,8,1,2,2,5,1,39.22,27.51,99.21,1.4,0,72.22,30.53,17.72,98.88,81.526611,60.116402,84.645503,15.610644,0,88.555556,68.02521,39.537037,85.941176,0,0,11.64,0,0,8.73,0,0,16.53
708,4,16,13,-20,61,44,13,10,72,82,71,103,0.6,2.56,2.46,2.17,0.2,0.6,0.6,0.8,9,8,8,0,2,2,2,1,100,88.75,100,5,0,100,100,100,100,95.4625,91.925,19.1875,43.075,0,39.6,70.8625,76.1125,10.55,0,5,96.25,0,0,78.75,52.5,50,100
709,4,32,31,-20,56,31,13,72,74,87,71,98,0.95,2.22,0.19,2.17,0.1,0.8,0.7,0.9,9,9,8,10,2,2,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
710,4,33,31,-22,62,43,12,77,73,87,95,101,2.61,2.5,2.67,2.16,0.2,0.6,0.7,0.9,8,9,8,1,2,2,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
711,4,16,13,-20,61,44,13,10,72,82,71,103,0.6,2.56,2.46,2.17,0.2,0.6,0.6,0.8,9,8,8,0,2,2,2,1,100,88.75,100,5,0,100,100,100,100,95.4625,91.925,19.1875,43.075,0,39.6,70.8625,76.1125,10.55,0,5,96.25,0,0,78.75,52.5,50,100
712,3,33,27,-22,62,43,12,77,73,82,95,101,2.61,2.5,2.67,2.16,0.2,0.5,0.6,0.2,8,9,8,1,2,2,5,1,39.22,27.51,99.21,1.4,0,72.22,30.53,17.72,98.88,81.526611,60.116402,84.645503,15.661064,0,88.555556,68.414566,39.537037,85.941176,0,0,11.64,0,0,8.73,0,0,16.53
713,4,16,12,-20,55,31,13,10,72,82,71,103,0.6,2.57,0.2,2.17,0.2,0.6,0.6,0.8,9,8,8,0,2,2,2,1,100,85,100,11.25,0,100,100,100,100,92.725,92.0625,18.1375,72,0,36.325,68.625,78.5625,10.4375,2.5,5,95,0,0,82.5,50,42.5,100
714,4,16,25,-13,56,38,13,70,73,86,47,101,0.63,2.48,0.16,2.12,0.2,0.9,0.6,0.9,8,8,8,4,2,1,2,1,100,100,100,6.25,0,100,100,100,100,73.3875,82.4375,29.65625,38.8625,0,69.38125,73.29375,83.53125,26.775,18.75,18.13,72.5,0,0,42.5,27.5,30,86.25
715,3,32,26,-14,62,44,21,81,74,82,95,106,2.65,2.5,2.63,2.15,0.1,0.6,0.6,0,9,9,8,1,2,1,5,1,43.7,36.13,100,0.84,0,78.15,1.12,0,94.12,83.691877,74.308123,81.546218,4.635854,0,88.204482,9.408964,0,86.787115,0,0,17.93,0,0,12.32,0,0,13.45
716,4,32,32,-20,62,44,13,72,74,87,71,98,0.95,2.22,2.49,2.17,0.1,0.8,0.7,0.9,9,9,8,10,2,2,4,1,85.49,68.48,100,0.68,0,100,98.19,79.59,100,91.650794,91.553288,49.52381,8.428571,0,68.789116,86.689342,86.054422,44.569161,3.63,3.4,48.3,0,0,38.1,15.65,16.55,65.53
717,4,16,27,-21,51,37,12,62,52,86,47,101,2.49,2.48,2.71,2.13,0.2,0.8,0.6,0.9,8,8,8,4,2,2,2,1,100,100,100,2.22,0,85,100,100,100,86.183333,88.761111,46.905556,16.4,0,82.927778,78.588889,82.516667,36.7,8.33,8.33,46.11,0,0,25.56,30,29.44,75
718,4,32,31,-20,56,31,13,72,74,87,71,98,0.95,2.22,0.19,2.17,0.1,0.8,0.7,0.9,9,9,8,10,2,2,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
719,3,32,26,-14,62,44,21,81,74,82,95,106,2.65,2.5,2.63,2.15,0.1,0.6,0.6,0,9,9,8,1,2,1,5,1,43.7,36.13,100,0.84,0,78.15,1.12,0,94.12,83.691877,74.308123,81.546218,4.635854,0,88.210084,9.507003,0,86.781513,0,0,17.93,0,0,12.32,0,0,13.45
720,4,16,25,-13,56,38,13,70,73,86,47,101,0.45,2.48,0.16,2.12,0.2,0.9,0.6,0.9,8,8,8,4,2,1,2,1,100,100,100,7.5,0,100,100,100,100,73.2625,82.525,28.875,39.75625,0,67.875,73.4625,83.45,26,18.75,18.13,75,0,0,45.63,27.5,30,86.25
721,4,16,46,-21,51,34,12,62,48,86,47,101,2.49,2.48,2.71,2.13,0.2,0.8,0.6,0.9,8,8,8,4,2,2,2,1,100,100,100,1.33,0,46,100,100,100,88.71,88.626667,61.663333,8.653333,0,58.723333,89.523333,92.583333,56.34,7.67,8.33,30.33,0,0,14.67,8,9,56.67
722,4,32,31,-20,56,31,13,72,74,87,71,98,0.95,2.22,0.19,2.17,0.1,0.8,0.7,0.9,9,9,8,10,2,2,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
723,4,13,13,-20,61,44,13,10,72,82,71,103,2.6,2.5,2.46,2.15,0.2,0.6,0.6,0.8,9,8,8,0,2,2,2,1,98.44,100,100,23.44,0,100,100,100,100,94.71875,92.65625,40.328125,85.984375,0,54.859375,63.28125,70.25,16.703125,0,6.25,71.88,0,0,65.63,65.63,62.5,96.88
724,4,16,27,-20,51,37,12,9,52,83,48,101,2.86,2.47,2.71,2.12,0.2,0.8,0.6,0.9,8,8,8,4,2,2,2,1,100,93.89,100,1.67,0,80.56,100,100,100,95.188889,92.294444,57.555556,13.05,0,84.472222,78.577778,83.777778,38.222222,0,0,41.67,0,0,19.44,31.11,30,75
725,4,35,31,-22,62,43,12,77,73,87,95,101,0.6,2.56,2.67,2.17,0.2,0.6,0.7,0.9,8,9,8,1,2,2,5,1,66.3,50,100,3.04,0,100,92.61,69.78,100,91.695652,88.293478,52.345652,31.080435,0,64.115217,87.282609,85.61087,43.593478,1.96,2.17,48.91,0,0,42.39,15,13.91,62.39
726,3,32,26,-14,62,44,21,81,74,82,95,106,2.65,2.5,2.63,2.15,0.1,0.6,0.6,0,9,9,8,1,2,1,5,1,43.7,36.13,100,0.84,0,78.15,1.12,0,94.12,83.691877,74.308123,81.546218,4.655462,0,88.204482,9.507003,0,86.787115,0,0,17.93,0,0,12.32,0,0,13.45
727,4,16,12,-21,55,31,13,63,72,85,70,103,0.19,2.57,0.2,2.18,0.2,0.6,0.6,0.8,9,8,8,1,2,2,2,1,100,100,100,15,0,100,100,100,100,88.0875,92.9625,15.175,76.775,0,30.9125,65.8375,78.475,8.9375,7.5,5,97.5,0,0,90,48.75,41.25,100
728,4,16,12,-20,55,31,13,10,72,82,71,103,0.6,2.57,0.2,2.17,0.2,0.6,0.6,0.8,9,8,8,0,2,2,2,1,100,85,100,11.25,0,100,100,100,100,92.725,92.0625,18.1375,72,0,36.325,68.625,78.5625,10.4375,2.5,5,95,0,0,82.5,50,42.5,100
729,4,16,13,-20,61,44,13,10,72,82,71,103,0.6,2.56,2.46,2.17,0.2,0.6,0.6,0.8,9,8,8,0,2,2,2,1,100,88.75,100,5,0,100,100,100,100,95.4625,91.925,19.1875,43.075,0,39.6,70.8625,76.1125,10.55,0,5,96.25,0,0,78.75,52.5,50,100
730,4,16,13,-20,61,44,13,9,72,82,71,103,0.6,2.25,2.46,2.17,0.2,0.6,0.6,0.8,9,8,8,0,2,2,2,1,100,82.5,100,5,0,100,100,100,100,95.6375,91.7,19.275,42.6125,0,40.2375,68.1875,73.575,9.975,0,5,96.25,0,0,78.75,53.75,50,100
731,3,32,26,-14,62,44,21,81,74,82,95,106,2.65,2.5,2.63,2.15,0.1,0.6,0.6,0,9,9,8,1,2,1,5,1,43.7,36.13,100,0.84,0,78.15,1.12,0,94.12,83.691877,74.308123,81.546218,4.655462,0,88.204482,9.507003,0,86.781513,0,0,17.93,0,0,12.32,0,0,13.45
732,4,16,12,-20,55,31,13,10,72,82,71,103,0.6,2.57,0.2,2.17,0.2,0.6,0.6,0.8,9,8,8,0,2,2,2,1,100,85,100,11.25,0,100,100,100,100,92.725,92.0625,18.1375,72,0,36.325,68.625,78.5625,10.4375,2.5,5,95,0,0,82.5,50,42.5,100
733,4,16,25,-20,56,38,12,63,73,86,47,101,2.55,2.48,2.62,2.12,0.2,0.9,0.6,0.9,8,8,8,4,2,1,2,1,100,100,100,2.5,0,96.88,100,100,100,80.51875,85.81875,40.29375,18.2625,0,83.03125,75.90625,81.8,33.9625,8.13,7.5,53.75,0,0,28.13,31.87,29.38,75.63
734,4,16,28,-20,51,44,13,9,52,83,69,101,2.86,2.47,2.45,2.12,0.2,0.8,0.6,0.9,8,8,8,0,2,2,2,1,100,94.44,100,1.67,0,76.11,100,100,100,94.8,91.872222,58.372222,14.577778,0,84.494444,75.111111,78.388889,36.2,0,0,40,0,0,20.56,33.89,35.56,72.78
735,4,12,11,-20,51,37,13,9,48,83,48,101,2.86,2.47,2.71,2.1,0.2,0.6,0.6,0.8,8,8,8,4,2,2,2,1,98.21,100,100,25,0,100,100,100,100,94.732143,92.839286,38.339286,88.732143,0,52.410714,69.714286,75.053571,17.732143,0,7.14,69.64,0,0,62.5,60.71,55.36,94.64
736,4,16,12,-21,55,31,13,63,72,85,70,103,0.19,2.57,0.2,2.18,0.2,0.6,0.6,0.8,9,8,8,1,2,2,2,1,100,100,100,15,0,100,100,100,100,88.0875,92.9625,15.175,76.775,0,30.9125,65.8375,78.475,8.9375,7.5,5,97.5,0,0,90,48.75,41.25,100
737,4,16,27,-20,51,37,12,9,52,83,48,101,2.86,2.47,2.71,2.12,0.2,0.8,0.6,0.9,8,8,8,4,2,2,2,1,100,93.89,100,1.67,0,80.56,100,100,100,95.188889,92.294444,57.555556,13.155556,0,84.472222,78.577778,83.777778,38.222222,0,0,41.67,0,0,19.44,31.11,30,75
738,4,32,31,-20,56,31,13,72,74,87,71,98,0.95,2.22,0.19,2.17,0.1,0.8,0.7,0.9,9,9,8,10,2,2,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
739,4,35,31,-22,62,43,12,77,73,87,95,101,0.6,2.56,2.67,2.17,0.2,0.6,0.7,0.9,8,9,8,1,2,2,5,1,66.3,50,100,3.04,0,100,92.61,69.78,100,91.695652,88.293478,52.345652,31.058696,0,64.115217,87.282609,85.61087,43.593478,1.96,2.17,48.91,0,0,42.39,15,13.91,62.39
740,4,16,28,-20,51,44,13,9,52,83,69,103,2.86,2.26,2.45,2.12,0.2,0.8,0.6,0.9,8,8,8,0,2,2,2,1,100,95.56,100,1.67,0,76.11,100,100,100,94.744444,91.955556,58.405556,14.672222,0,84.466667,72.405556,75.861111,34.894444,0,0,40,0,0,20.56,34.44,35.56,73.89
741,4,35,31,-22,62,43,12,77,73,87,95,101,0.6,2.56,2.67,2.17,0.2,0.6,0.7,0.9,8,9,8,1,2,2,5,1,66.3,50,100,3.04,0,100,92.61,69.78,100,91.695652,88.293478,52.345652,31.069565,0,64.115217,87.282609,85.61087,43.593478,1.96,2.17,48.91,0,0,42.39,15,13.91,62.39
742,4,32,31,-20,56,31,13,72,74,87,71,98,0.95,2.22,0.19,2.17,0.1,0.8,0.7,0.9,9,9,8,10,2,2,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
743,4,16,13,-20,61,44,13,9,72,82,71,101,0.6,2.46,2.46,2.17,0.2,0.6,0.6,0.8,9,8,8,0,2,2,2,1,100,82.5,100,5,0,100,100,100,100,95.675,91.575,19.375,42.45,0,39.5125,70.6875,75.425,10.3625,0,5,96.25,0,0,78.75,53.75,50,100
744,4,12,12,-20,51,43,13,9,48,83,48,101,2.86,2.47,2.71,2.1,0.2,0.8,0.6,0.8,8,8,8,4,2,2,2,1,100,100,100,23.44,0,100,100,100,100,91,91.25,31.828125,87.09375,0,56.53125,68.578125,74.578125,18.390625,0,9.38,71.88,0,0,62.5,60.94,57.81,95.31
